corridor,month,density_pct,cluster_label,slab,intensity,dominant_model,all_models
New York City -> Dallas,Apr,6.48,core-utilization,6%-9%,2,Phenom 300,Phenom 300
New York City -> Dallas,May,10.19,core-utilization,9%-12%,3,Phenom 300,Phenom 300
New York City -> Dallas,Jun,10.65,core-utilization,9%-12%,3,Phenom 300,Phenom 300
New York City -> Dallas,Jul,7.87,core-utilization,6%-9%,2,Phenom 300,Phenom 300
New York City -> Dallas,Aug,7.87,core-utilization,6%-9%,2,Phenom 300,Phenom 300
New York City -> Dallas,Sep,13.43,core-utilization,12%-15%,4,Phenom 300,Phenom 300
New York City -> Dallas,Oct,11.57,core-utilization,9%-12%,3,Phenom 300,Phenom 300
New York City -> Dallas,Nov,7.87,core-utilization,6%-9%,2,Phenom 300,Phenom 300
New York City -> Dallas,Dec,8.33,core-utilization,6%-9%,2,Phenom 300,Phenom 300
New York City -> Houston,Jan,3.49,core-utilization,< 4%,0,Phenom 300,Phenom 300
New York City -> Houston,Feb,10.47,core-utilization,9%-12%,3,Phenom 300,Phenom 300
New York City -> Houston,Mar,4.65,core-utilization,4%-6%,1,Phenom 300,Phenom 300
New York City -> Houston,Apr,5.81,core-utilization,4%-6%,1,Phenom 300,Phenom 300
New York City -> Houston,May,3.49,core-utilization,< 4%,0,Phenom 300,Phenom 300
New York City -> Houston,Jun,15.12,core-utilization,> 15%,5,Phenom 300,Phenom 300
New York City -> Houston,Jul,6.98,core-utilization,6%-9%,2,Phenom 300,Phenom 300
New York City -> Houston,Aug,6.98,core-utilization,6%-9%,2,Phenom 300,Phenom 300
New York City -> Houston,Sep,8.14,core-utilization,6%-9%,2,Phenom 300,Phenom 300
New York City -> Houston,Oct,16.28,core-utilization,> 15%,5,Phenom 300,Phenom 300
New York City -> Houston,Nov,13.95,core-utilization,12%-15%,4,Phenom 300,Phenom 300
New York City -> Houston,Dec,4.65,core-utilization,4%-6%,1,Phenom 300,Phenom 300
New York City -> San Antonio,Jan,0.0,core-utilization,< 4%,0,Phenom 300,Phenom 300
New York City -> San Antonio,Feb,0.0,core-utilization,< 4%,0,Phenom 300,Phenom 300
New York City -> San Antonio,Mar,7.32,core-utilization,6%-9%,2,Phenom 300,Phenom 300
New York City -> San Antonio,Apr,0.0,core-utilization,< 4%,0,Phenom 300,Phenom 300
New York City -> San Antonio,May,12.2,core-utilization,12%-15%,4,Phenom 300,Phenom 300
New York City -> San Antonio,Jun,9.76,core-utilization,9%-12%,3,Phenom 300,Phenom 300
New York City -> San Antonio,Jul,2.44,core-utilization,< 4%,0,Phenom 300,Phenom 300
New York City -> San Antonio,Aug,19.51,core-utilization,> 15%,5,Phenom 300,Phenom 300
New York City -> San Antonio,Sep,14.63,core-utilization,12%-15%,4,Phenom 300,Phenom 300
New York City -> San Antonio,Oct,21.95,core-utilization,> 15%,5,Phenom 300,Phenom 300
New York City -> San Antonio,Nov,9.76,core-utilization,9%-12%,3,Phenom 300,Phenom 300
New York City -> San Antonio,Dec,2.44,core-utilization,< 4%,0,Phenom 300,Phenom 300
New York City -> St. Louis,Jan,5.71,core-utilization,4%-6%,1,Phenom 300,Phenom 300
New York City -> St. Louis,Feb,6.29,core-utilization,6%-9%,2,Phenom 300,Phenom 300
New York City -> St. Louis,Mar,7.71,core-utilization,6%-9%,2,Phenom 300,Phenom 300
New York City -> St. Louis,Apr,6.29,core-utilization,6%-9%,2,Phenom 300,Phenom 300
New York City -> St. Louis,May,8.57,core-utilization,6%-9%,2,Phenom 300,Phenom 300
New York City -> St. Louis,Jun,9.14,core-utilization,9%-12%,3,Phenom 300,Phenom 300
New York City -> St. Louis,Jul,6.86,core-utilization,6%-9%,2,Phenom 300,Phenom 300
New York City -> St. Louis,Aug,7.43,core-utilization,6%-9%,2,Phenom 300,Phenom 300
New York City -> St. Louis,Sep,13.43,core-utilization,12%-15%,4,Phenom 300,Phenom 300
New York City -> St. Louis,Oct,11.71,core-utilization,9%-12%,3,Phenom 300,Phenom 300
New York City -> St. Louis,Nov,8.86,core-utilization,6%-9%,2,Phenom 300,Phenom 300
New York City -> St. Louis,Dec,8.0,core-utilization,6%-9%,2,Phenom 300,Phenom 300
Philadelphia -> St. Louis,Jan,2.22,core-utilization,< 4%,0,Phenom 300,Phenom 300
Philadelphia -> St. Louis,Feb,6.67,core-utilization,6%-9%,2,Phenom 300,Phenom 300
Philadelphia -> St. Louis,Mar,6.67,core-utilization,6%-9%,2,Phenom 300,Phenom 300
Philadelphia -> St. Louis,Apr,11.11,core-utilization,9%-12%,3,Phenom 300,Phenom 300
Philadelphia -> St. Louis,May,15.56,core-utilization,> 15%,5,Phenom 300,Phenom 300
Philadelphia -> St. Louis,Jun,7.78,core-utilization,6%-9%,2,Phenom 300,Phenom 300
Philadelphia -> St. Louis,Jul,4.44,core-utilization,4%-6%,1,Phenom 300,Phenom 300
Philadelphia -> St. Louis,Aug,10.0,core-utilization,9%-12%,3,Phenom 300,Phenom 300
Philadelphia -> St. Louis,Sep,11.11,core-utilization,9%-12%,3,Phenom 300,Phenom 300
Philadelphia -> St. Louis,Oct,16.67,core-utilization,> 15%,5,Phenom 300,Phenom 300
Philadelphia -> St. Louis,Nov,5.56,core-utilization,4%-6%,1,Phenom 300,Phenom 300
Philadelphia -> St. Louis,Dec,2.22,core-utilization,< 4%,0,Phenom 300,Phenom 300
Pittsburgh -> Atlanta,Jan,5.71,core-utilization,4%-6%,1,Phenom 300,Phenom 300
Pittsburgh -> Atlanta,Feb,8.57,core-utilization,6%-9%,2,Phenom 300,Phenom 300
Pittsburgh -> Atlanta,Mar,5.71,core-utilization,4%-6%,1,Phenom 300,Phenom 300
Pittsburgh -> Atlanta,Apr,14.29,core-utilization,12%-15%,4,Phenom 300,Phenom 300
Pittsburgh -> Atlanta,May,5.71,core-utilization,4%-6%,1,Phenom 300,Phenom 300
Pittsburgh -> Atlanta,Jun,8.57,core-utilization,6%-9%,2,Phenom 300,Phenom 300
Pittsburgh -> Atlanta,Jul,7.14,core-utilization,6%-9%,2,Phenom 300,Phenom 300
Pittsburgh -> Atlanta,Aug,8.57,core-utilization,6%-9%,2,Phenom 300,Phenom 300
Pittsburgh -> Atlanta,Sep,14.29,core-utilization,12%-15%,4,Phenom 300,Phenom 300
Pittsburgh -> Atlanta,Oct,17.14,core-utilization,> 15%,5,Phenom 300,Phenom 300
Pittsburgh -> Atlanta,Nov,2.86,core-utilization,< 4%,0,Phenom 300,Phenom 300
Pittsburgh -> Atlanta,Dec,1.43,core-utilization,< 4%,0,Phenom 300,Phenom 300
Pittsburgh -> New York City,Jan,0.0,core-utilization,< 4%,0,Phenom 300,Phenom 300
Pittsburgh -> New York City,Feb,0.0,core-utilization,< 4%,0,Phenom 300,Phenom 300
Pittsburgh -> New York City,Mar,3.57,core-utilization,< 4%,0,Phenom 300,Phenom 300
Pittsburgh -> New York City,Apr,14.29,core-utilization,12%-15%,4,Phenom 300,Phenom 300
Pittsburgh -> New York City,May,7.14,core-utilization,6%-9%,2,Phenom 300,Phenom 300
Pittsburgh -> New York City,Jun,10.71,core-utilization,9%-12%,3,Phenom 300,Phenom 300
Pittsburgh -> New York City,Jul,10.71,core-utilization,9%-12%,3,Phenom 300,Phenom 300
Pittsburgh -> New York City,Aug,7.14,core-utilization,6%-9%,2,Phenom 300,Phenom 300
Pittsburgh -> New York City,Sep,14.29,core-utilization,12%-15%,4,Phenom 300,Phenom 300
Pittsburgh -> New York City,Oct,21.43,core-utilization,> 15%,5,Phenom 300,Phenom 300
Pittsburgh -> New York City,Nov,10.71,core-utilization,9%-12%,3,Phenom 300,Phenom 300
Pittsburgh -> New York City,Dec,0.0,core-utilization,< 4%,0,Phenom 300,Phenom 300
San Antonio -> Boston,Jan,4.55,core-utilization,4%-6%,1,Phenom 300,Phenom 300
San Antonio -> Boston,Feb,0.0,core-utilization,< 4%,0,Phenom 300,Phenom 300
San Antonio -> Boston,Mar,13.64,core-utilization,12%-15%,4,Phenom 300,Phenom 300
San Antonio -> Boston,Apr,4.55,core-utilization,4%-6%,1,Phenom 300,Phenom 300
San Antonio -> Boston,May,0.0,core-utilization,< 4%,0,Phenom 300,Phenom 300
San Antonio -> Boston,Jun,18.18,core-utilization,> 15%,5,Phenom 300,Phenom 300
San Antonio -> Boston,Jul,4.55,core-utilization,4%-6%,1,Phenom 300,Phenom 300
San Antonio -> Boston,Aug,4.55,core-utilization,4%-6%,1,Phenom 300,Phenom 300
San Antonio -> Boston,Sep,18.18,core-utilization,> 15%,5,Phenom 300,Phenom 300
San Antonio -> Boston,Oct,13.64,core-utilization,12%-15%,4,Phenom 300,Phenom 300
San Antonio -> Boston,Nov,13.64,core-utilization,12%-15%,4,Phenom 300,Phenom 300
San Antonio -> Boston,Dec,4.55,core-utilization,4%-6%,1,Phenom 300,Phenom 300
San Antonio -> Chicago,Jan,2.78,core-utilization,< 4%,0,Phenom 300,Phenom 300
San Antonio -> Chicago,Feb,4.17,core-utilization,4%-6%,1,Phenom 300,Phenom 300
San Antonio -> Chicago,Mar,7.64,core-utilization,6%-9%,2,Phenom 300,Phenom 300
San Antonio -> Chicago,Apr,7.64,core-utilization,6%-9%,2,Phenom 300,Phenom 300
San Antonio -> Chicago,May,6.94,core-utilization,6%-9%,2,Phenom 300,Phenom 300
San Antonio -> Chicago,Jun,6.94,core-utilization,6%-9%,2,Phenom 300,Phenom 300
San Antonio -> Chicago,Jul,9.03,core-utilization,9%-12%,3,Phenom 300,Phenom 300
San Antonio -> Chicago,Aug,11.81,core-utilization,9%-12%,3,Phenom 300,Phenom 300
San Antonio -> Chicago,Sep,15.28,core-utilization,> 15%,5,Phenom 300,Phenom 300
San Antonio -> Chicago,Oct,11.81,core-utilization,9%-12%,3,Phenom 300,Phenom 300
San Antonio -> Chicago,Nov,10.42,core-utilization,9%-12%,3,Phenom 300,Phenom 300
San Antonio -> Chicago,Dec,5.56,core-utilization,4%-6%,1,Phenom 300,Phenom 300
San Antonio -> Pittsburgh,Jan,6.67,core-utilization,6%-9%,2,Phenom 300,Phenom 300
San Antonio -> Pittsburgh,Feb,0.0,core-utilization,< 4%,0,Phenom 300,Phenom 300
San Antonio -> Pittsburgh,Mar,13.33,core-utilization,12%-15%,4,Phenom 300,Phenom 300
San Antonio -> Pittsburgh,Apr,10.0,core-utilization,9%-12%,3,Phenom 300,Phenom 300
San Antonio -> Pittsburgh,May,3.33,core-utilization,< 4%,0,Phenom 300,Phenom 300
San Antonio -> Pittsburgh,Jun,6.67,core-utilization,6%-9%,2,Phenom 300,Phenom 300
San Antonio -> Pittsburgh,Jul,3.33,core-utilization,< 4%,0,Phenom 300,Phenom 300
San Antonio -> Pittsburgh,Aug,20.0,core-utilization,> 15%,5,Phenom 300,Phenom 300
San Antonio -> Pittsburgh,Sep,3.33,core-utilization,< 4%,0,Phenom 300,Phenom 300
San Antonio -> Pittsburgh,Oct,20.0,core-utilization,> 15%,5,Phenom 300,Phenom 300
San Antonio -> Pittsburgh,Nov,10.0,core-utilization,9%-12%,3,Phenom 300,Phenom 300
San Antonio -> Pittsburgh,Dec,3.33,core-utilization,< 4%,0,Phenom 300,Phenom 300
San Antonio -> Seattle,Jan,6.06,core-utilization,6%-9%,2,Phenom 300,Phenom 300
San Antonio -> Seattle,Feb,6.06,core-utilization,6%-9%,2,Phenom 300,Phenom 300
San Antonio -> Seattle,Mar,9.09,core-utilization,9%-12%,3,Phenom 300,Phenom 300
San Antonio -> Seattle,Apr,3.03,core-utilization,< 4%,0,Phenom 300,Phenom 300
San Antonio -> Seattle,May,6.06,core-utilization,6%-9%,2,Phenom 300,Phenom 300
San Antonio -> Seattle,Jun,6.06,core-utilization,6%-9%,2,Phenom 300,Phenom 300
San Antonio -> Seattle,Jul,9.09,core-utilization,9%-12%,3,Phenom 300,Phenom 300
San Antonio -> Seattle,Aug,12.12,core-utilization,12%-15%,4,Phenom 300,Phenom 300
San Antonio -> Seattle,Sep,15.15,core-utilization,> 15%,5,Phenom 300,Phenom 300
San Antonio -> Seattle,Oct,12.12,core-utilization,12%-15%,4,Phenom 300,Phenom 300
San Antonio -> Seattle,Nov,9.09,core-utilization,9%-12%,3,Phenom 300,Phenom 300
San Antonio -> Seattle,Dec,6.06,core-utilization,6%-9%,2,Phenom 300,Phenom 300
Seattle -> Atlanta,Jan,0.0,core-utilization,< 4%,0,Phenom 300,Phenom 300
Seattle -> Atlanta,Feb,4.76,core-utilization,4%-6%,1,Phenom 300,Phenom 300
Seattle -> Atlanta,Mar,4.76,core-utilization,4%-6%,1,Phenom 300,Phenom 300
Seattle -> Atlanta,Apr,0.0,core-utilization,< 4%,0,Phenom 300,Phenom 300
Seattle -> Atlanta,May,14.29,core-utilization,12%-15%,4,Phenom 300,Phenom 300
Seattle -> Atlanta,Jun,4.76,core-utilization,4%-6%,1,Phenom 300,Phenom 300
Seattle -> Atlanta,Jul,9.52,core-utilization,9%-12%,3,Phenom 300,Phenom 300
Seattle -> Atlanta,Aug,4.76,core-utilization,4%-6%,1,Phenom 300,Phenom 300
Seattle -> Atlanta,Sep,28.57,core-utilization,> 15%,5,Phenom 300,Phenom 300
Seattle -> Atlanta,Oct,0.0,core-utilization,< 4%,0,Phenom 300,Phenom 300
Seattle -> Atlanta,Nov,28.57,core-utilization,> 15%,5,Phenom 300,Phenom 300
Seattle -> Atlanta,Dec,0.0,core-utilization,< 4%,0,Phenom 300,Phenom 300
Seattle -> Houston,Jan,0.0,core-utilization,< 4%,0,Phenom 300,Phenom 300
Seattle -> Houston,Feb,4.17,core-utilization,4%-6%,1,Phenom 300,Phenom 300
Seattle -> Houston,Mar,0.0,core-utilization,< 4%,0,Phenom 300,Phenom 300
Seattle -> Houston,Apr,4.17,core-utilization,4%-6%,1,Phenom 300,Phenom 300
Seattle -> Houston,May,16.67,core-utilization,> 15%,5,Phenom 300,Phenom 300
Seattle -> Houston,Jun,8.33,core-utilization,6%-9%,2,Phenom 300,Phenom 300
Seattle -> Houston,Jul,8.33,core-utilization,6%-9%,2,Phenom 300,Phenom 300
Seattle -> Houston,Aug,12.5,core-utilization,12%-15%,4,Phenom 300,Phenom 300
Seattle -> Houston,Sep,8.33,core-utilization,6%-9%,2,Phenom 300,Phenom 300
Seattle -> Houston,Oct,12.5,core-utilization,12%-15%,4,Phenom 300,Phenom 300
Seattle -> Houston,Nov,16.67,core-utilization,> 15%,5,Phenom 300,Phenom 300
Seattle -> Houston,Dec,8.33,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Bay Area,Jan,1.69,core-utilization,< 4%,0,Phenom 300,Phenom 300
St. Louis -> Bay Area,Feb,6.78,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Bay Area,Mar,10.17,core-utilization,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Bay Area,Apr,8.47,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Bay Area,May,8.47,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Bay Area,Jun,8.47,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Bay Area,Jul,8.47,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Bay Area,Aug,20.34,core-utilization,> 15%,5,Phenom 300,Phenom 300
St. Louis -> Bay Area,Sep,10.17,core-utilization,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Bay Area,Oct,15.25,core-utilization,> 15%,5,Phenom 300,Phenom 300
St. Louis -> Bay Area,Nov,0.0,core-utilization,< 4%,0,Phenom 300,Phenom 300
St. Louis -> Bay Area,Dec,1.69,core-utilization,< 4%,0,Phenom 300,Phenom 300
St. Louis -> Boston,Jan,5.33,core-utilization,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Boston,Feb,7.69,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Boston,Mar,5.92,core-utilization,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Boston,Apr,5.33,core-utilization,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Boston,May,7.69,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Boston,Jun,8.88,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Boston,Jul,8.28,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Boston,Aug,7.69,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Boston,Sep,13.02,core-utilization,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> Boston,Oct,11.83,core-utilization,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Boston,Nov,11.24,core-utilization,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Boston,Dec,7.1,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Charlotte,Jan,4.55,core-utilization,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Charlotte,Feb,2.53,core-utilization,< 4%,0,Phenom 300,Phenom 300
St. Louis -> Charlotte,Mar,3.54,core-utilization,< 4%,0,Phenom 300,Phenom 300
St. Louis -> Charlotte,Apr,14.65,core-utilization,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> Charlotte,May,8.08,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Charlotte,Jun,13.13,core-utilization,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> Charlotte,Jul,7.07,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Charlotte,Aug,10.1,core-utilization,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Charlotte,Sep,14.65,core-utilization,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> Charlotte,Oct,9.6,core-utilization,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Charlotte,Nov,6.06,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Charlotte,Dec,6.06,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Chicago,Jan,7.89,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Chicago,Feb,0.0,core-utilization,< 4%,0,Phenom 300,Phenom 300
St. Louis -> Chicago,Mar,2.63,core-utilization,< 4%,0,Phenom 300,Phenom 300
St. Louis -> Chicago,Apr,5.26,core-utilization,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Chicago,May,18.42,core-utilization,> 15%,5,Phenom 300,Phenom 300
St. Louis -> Chicago,Jun,18.42,core-utilization,> 15%,5,Phenom 300,Phenom 300
St. Louis -> Chicago,Jul,7.89,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Chicago,Aug,10.53,core-utilization,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Chicago,Sep,10.53,core-utilization,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Chicago,Oct,10.53,core-utilization,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Chicago,Nov,5.26,core-utilization,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Chicago,Dec,2.63,core-utilization,< 4%,0,Phenom 300,Phenom 300
St. Louis -> Detroit,Jan,4.49,core-utilization,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Detroit,Feb,8.99,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Detroit,Mar,2.25,core-utilization,< 4%,0,Phenom 300,Phenom 300
St. Louis -> Detroit,Apr,11.24,core-utilization,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Detroit,May,10.11,core-utilization,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Detroit,Jun,12.36,core-utilization,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> Detroit,Jul,6.74,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Detroit,Aug,14.61,core-utilization,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> Detroit,Sep,16.85,core-utilization,> 15%,5,Phenom 300,Phenom 300
St. Louis -> Detroit,Oct,7.87,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Detroit,Nov,2.25,core-utilization,< 4%,0,Phenom 300,Phenom 300
St. Louis -> Detroit,Dec,2.25,core-utilization,< 4%,0,Phenom 300,Phenom 300
St. Louis -> New York City,Jan,6.23,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> New York City,Feb,4.94,core-utilization,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> New York City,Mar,7.53,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> New York City,Apr,4.16,core-utilization,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> New York City,May,7.53,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> New York City,Jun,8.31,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> New York City,Jul,8.31,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> New York City,Aug,7.79,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> New York City,Sep,15.06,core-utilization,> 15%,5,Phenom 300,Phenom 300
St. Louis -> New York City,Oct,11.17,core-utilization,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> New York City,Nov,9.35,core-utilization,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> New York City,Dec,9.61,core-utilization,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Pittsburgh,Jan,3.41,core-utilization,< 4%,0,Phenom 300,Phenom 300
St. Louis -> Pittsburgh,Feb,5.68,core-utilization,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Pittsburgh,Mar,6.82,core-utilization,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Pittsburgh,Apr,4.55,core-utilization,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Pittsburgh,May,10.23,core-utilization,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Pittsburgh,Jun,12.5,core-utilization,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> Pittsburgh,Jul,9.09,core-utilization,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Pittsburgh,Aug,4.55,core-utilization,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Pittsburgh,Sep,15.91,core-utilization,> 15%,5,Phenom 300,Phenom 300
St. Louis -> Pittsburgh,Oct,14.77,core-utilization,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> Pittsburgh,Nov,10.23,core-utilization,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Pittsburgh,Dec,2.27,core-utilization,< 4%,0,Phenom 300,Phenom 300
Atlanta -> Chicago,Jan,7.92,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Chicago,Feb,5.61,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Atlanta -> Chicago,Mar,9.57,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Atlanta -> Chicago,Apr,9.9,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Atlanta -> Chicago,May,8.58,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Chicago,Jun,7.59,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Chicago,Jul,10.56,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Atlanta -> Chicago,Aug,6.93,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Chicago,Sep,5.94,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Atlanta -> Chicago,Oct,8.91,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Chicago,Nov,9.9,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Atlanta -> Chicago,Dec,8.58,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> DMV,Jan,6.25,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> DMV,Feb,7.64,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> DMV,Mar,6.25,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> DMV,Apr,9.72,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Atlanta -> DMV,May,10.42,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Atlanta -> DMV,Jun,9.72,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Atlanta -> DMV,Jul,6.94,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> DMV,Aug,2.78,multi-peak-directional,< 4%,0,Phenom 300,Phenom 300
Atlanta -> DMV,Sep,6.94,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> DMV,Oct,14.58,multi-peak-directional,12%-15%,4,Phenom 300,Phenom 300
Atlanta -> DMV,Nov,11.81,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Atlanta -> DMV,Dec,6.94,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Denver,Jan,7.35,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Denver,Feb,10.78,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Atlanta -> Denver,Mar,9.8,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Atlanta -> Denver,Apr,6.86,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Denver,May,6.37,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Denver,Jun,9.8,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Atlanta -> Denver,Jul,10.29,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Atlanta -> Denver,Aug,9.8,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Atlanta -> Denver,Sep,8.33,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Denver,Oct,6.37,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Denver,Nov,5.88,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Atlanta -> Denver,Dec,8.33,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
