corridor,month,density_pct,seasonality_index,cluster_label
Boston -> Nashville,Mar,6.63,0.7956,summer-peak
Boston -> Nashville,May,4.22,0.5064,summer-peak
Boston -> Nashville,Nov,7.83,0.9396,summer-peak
Boston -> Nashville,Oct,8.43,1.0116,summer-peak
Boston -> Nashville,Sep,9.04,1.0848,summer-peak
Boston -> San Antonio,Apr,9.58,1.1496,summer-peak
Boston -> San Antonio,Aug,9.34,1.1208,summer-peak
Boston -> San Antonio,Dec,4.67,0.5604,summer-peak
Boston -> San Antonio,Feb,4.18,0.5016,summer-peak
Boston -> San Antonio,Jan,3.44,0.4128,summer-peak
Boston -> San Antonio,Jul,12.04,1.4448,summer-peak
Boston -> San Antonio,Jun,8.35,1.002,summer-peak
Boston -> San Antonio,Mar,6.63,0.7956,summer-peak
Boston -> San Antonio,May,6.63,0.7956,summer-peak
Boston -> San Antonio,Nov,7.62,0.9144,summer-peak
Boston -> San Antonio,Oct,14.99,1.7988,summer-peak
Boston -> San Antonio,Sep,12.53,1.5036,summer-peak
Boston -> Seattle,Apr,4.33,0.5196,summer-peak
Boston -> Seattle,Aug,14.86,1.7832,summer-peak
Boston -> Seattle,Dec,5.26,0.6312,summer-peak
Boston -> Seattle,Feb,2.48,0.2976,summer-peak
Boston -> Seattle,Jan,4.02,0.4824,summer-peak
Boston -> Seattle,Jul,15.48,1.8576,summer-peak
Boston -> Seattle,Jun,8.98,1.0776,summer-peak
Boston -> Seattle,Mar,7.43,0.8916,summer-peak
Boston -> Seattle,May,10.22,1.2264,summer-peak
Boston -> Seattle,Nov,5.26,0.6312,summer-peak
Boston -> Seattle,Oct,8.67,1.0404,summer-peak
Boston -> Seattle,Sep,13.0,1.56,summer-peak
Boston -> St. Louis,Apr,3.58,0.4296,summer-peak
Boston -> St. Louis,Aug,15.6,1.872,summer-peak
Boston -> St. Louis,Dec,7.42,0.8904,summer-peak
Boston -> St. Louis,Feb,4.6,0.552,summer-peak
Boston -> St. Louis,Jan,5.37,0.6444,summer-peak
Boston -> St. Louis,Jul,13.3,1.596,summer-peak
Boston -> St. Louis,Jun,9.97,1.1964,summer-peak
Boston -> St. Louis,Mar,4.35,0.522,summer-peak
Boston -> St. Louis,May,6.39,0.7668,summer-peak
Boston -> St. Louis,Nov,7.67,0.9204,summer-peak
Boston -> St. Louis,Oct,11.25,1.35,summer-peak
Boston -> St. Louis,Sep,10.49,1.2588,summer-peak
Charlotte -> Bay Area,Apr,7.76,0.9312,summer-peak
Charlotte -> Bay Area,Aug,9.77,1.1724,summer-peak
Charlotte -> Bay Area,Dec,3.45,0.414,summer-peak
Charlotte -> Bay Area,Feb,4.6,0.552,summer-peak
Charlotte -> Bay Area,Jan,4.02,0.4824,summer-peak
Charlotte -> Bay Area,Jul,11.78,1.4136,summer-peak
Charlotte -> Bay Area,Jun,12.36,1.4832,summer-peak
Charlotte -> Bay Area,Mar,7.47,0.8964,summer-peak
Charlotte -> Bay Area,May,8.91,1.0692,summer-peak
Charlotte -> Bay Area,Nov,8.05,0.966,summer-peak
Charlotte -> Bay Area,Oct,13.79,1.6548,summer-peak
Charlotte -> Bay Area,Sep,8.05,0.966,summer-peak
Charlotte -> Seattle,Apr,5.53,0.6636,summer-peak
Charlotte -> Seattle,Aug,8.09,0.9708,summer-peak
Charlotte -> Seattle,Dec,6.38,0.7656,summer-peak
Charlotte -> Seattle,Feb,5.53,0.6636,summer-peak
Charlotte -> Seattle,Jan,4.68,0.5616,summer-peak
Charlotte -> Seattle,Jul,14.89,1.7868,summer-peak
Charlotte -> Seattle,Jun,15.32,1.8384,summer-peak
Charlotte -> Seattle,Mar,4.68,0.5616,summer-peak
Charlotte -> Seattle,May,8.09,0.9708,summer-peak
Charlotte -> Seattle,Nov,5.11,0.6132,summer-peak
Charlotte -> Seattle,Oct,12.77,1.5324,summer-peak
Charlotte -> Seattle,Sep,8.94,1.0728,summer-peak
Chicago -> Bay Area,Apr,7.04,0.8448,summer-peak
Chicago -> Bay Area,Aug,10.22,1.2264,summer-peak
Chicago -> Bay Area,Dec,5.93,0.7116,summer-peak
Chicago -> Bay Area,Feb,4.67,0.5604,summer-peak
Chicago -> Bay Area,Jan,4.52,0.5424,summer-peak
Chicago -> Bay Area,Jul,9.48,1.1376,summer-peak
Chicago -> Bay Area,Jun,9.11,1.0932,summer-peak
Chicago -> Bay Area,Mar,6.52,0.7824,summer-peak
Chicago -> Bay Area,May,10.81,1.2972,summer-peak
Chicago -> Bay Area,Nov,9.7,1.164,summer-peak
Chicago -> Bay Area,Oct,11.56,1.3872,summer-peak
Chicago -> Bay Area,Sep,10.44,1.2528,summer-peak
Chicago -> Seattle,Apr,6.8,0.816,summer-peak
Chicago -> Seattle,Aug,10.38,1.2456,summer-peak
Chicago -> Seattle,Dec,5.85,0.702,summer-peak
Chicago -> Seattle,Feb,5.49,0.6588,summer-peak
Chicago -> Seattle,Jan,4.77,0.5724,summer-peak
Chicago -> Seattle,Jul,11.1,1.332,summer-peak
Chicago -> Seattle,Jun,9.67,1.1604,summer-peak
Chicago -> Seattle,Mar,6.68,0.8016,summer-peak
Chicago -> Seattle,May,9.79,1.1748,summer-peak
Chicago -> Seattle,Nov,8.71,1.0452,summer-peak
Chicago -> Seattle,Oct,9.55,1.146,summer-peak
Chicago -> Seattle,Sep,11.22,1.3464,summer-peak
Dallas -> Boston,Apr,5.53,0.6636,summer-peak
Dallas -> Boston,Aug,10.64,1.2768,summer-peak
Dallas -> Boston,Dec,4.96,0.5952,summer-peak
Dallas -> Boston,Feb,4.4,0.528,summer-peak
Dallas -> Boston,Jan,3.12,0.3744,summer-peak
Dallas -> Boston,Jul,14.89,1.7868,summer-peak
Dallas -> Boston,Jun,15.04,1.8048,summer-peak
Dallas -> Boston,Mar,4.96,0.5952,summer-peak
Dallas -> Boston,May,8.09,0.9708,summer-peak
Dallas -> Boston,Nov,7.52,0.9024,summer-peak
Dallas -> Boston,Oct,10.07,1.2084,summer-peak
Dallas -> Boston,Sep,10.78,1.2936,summer-peak
Dallas -> DMV,Apr,6.82,0.8184,summer-peak
Dallas -> DMV,Aug,12.73,1.5276,summer-peak
Dallas -> DMV,Dec,3.18,0.3816,summer-peak
Dallas -> DMV,Feb,2.27,0.2724,summer-peak
Dallas -> DMV,Jan,0.45,0.054,summer-peak
Dallas -> DMV,Jul,13.64,1.6368,summer-peak
Dallas -> DMV,Jun,17.73,2.1276,summer-peak
Dallas -> DMV,Mar,2.27,0.2724,summer-peak
Dallas -> DMV,May,8.18,0.9816,summer-peak
Dallas -> DMV,Nov,5.91,0.7092,summer-peak
Dallas -> DMV,Oct,9.55,1.146,summer-peak
Dallas -> DMV,Sep,17.27,2.0724,summer-peak
Dallas -> North Florida,Apr,8.51,1.0212,summer-peak
Dallas -> North Florida,Aug,12.77,1.5324,summer-peak
Dallas -> North Florida,Dec,4.26,0.5112,summer-peak
Dallas -> North Florida,Feb,6.38,0.7656,summer-peak
Dallas -> North Florida,Jan,2.13,0.2556,summer-peak
Dallas -> North Florida,Jul,27.66,3.3192,summer-peak
Dallas -> North Florida,Jun,17.02,2.0424,summer-peak
Dallas -> North Florida,Mar,2.13,0.2556,summer-peak
Dallas -> North Florida,May,8.51,1.0212,summer-peak
Dallas -> North Florida,Nov,6.38,0.7656,summer-peak
Dallas -> North Florida,Oct,2.13,0.2556,summer-peak
Dallas -> North Florida,Sep,2.13,0.2556,summer-peak
Dallas -> Philadelphia,Apr,10.07,1.2084,summer-peak
Dallas -> Philadelphia,Aug,10.76,1.2912,summer-peak
Dallas -> Philadelphia,Dec,6.25,0.75,summer-peak
Dallas -> Philadelphia,Feb,5.56,0.6672,summer-peak
Dallas -> Philadelphia,Jan,0.69,0.0828,summer-peak
Dallas -> Philadelphia,Jul,8.33,0.9996,summer-peak
Dallas -> Philadelphia,Jun,9.03,1.0836,summer-peak
Dallas -> Philadelphia,Mar,6.25,0.75,summer-peak
Dallas -> Philadelphia,May,7.64,0.9168,summer-peak
Dallas -> Philadelphia,Nov,7.29,0.8748,summer-peak
Dallas -> Philadelphia,Oct,15.62,1.8744,summer-peak
Dallas -> Philadelphia,Sep,12.5,1.5,summer-peak
Dallas -> Pittsburgh,Apr,10.26,1.2312,summer-peak
Dallas -> Pittsburgh,Aug,15.38,1.8456,summer-peak
Dallas -> Pittsburgh,Dec,5.13,0.6156,summer-peak
Dallas -> Pittsburgh,Feb,2.56,0.3072,summer-peak
Dallas -> Pittsburgh,Jan,7.69,0.9228,summer-peak
Dallas -> Pittsburgh,Jul,12.82,1.5384,summer-peak
Dallas -> Pittsburgh,Jun,12.82,1.5384,summer-peak
Dallas -> Pittsburgh,Mar,2.56,0.3072,summer-peak
Dallas -> Pittsburgh,May,0.0,0.0,summer-peak
Dallas -> Pittsburgh,Nov,12.82,1.5384,summer-peak
Dallas -> Pittsburgh,Oct,5.13,0.6156,summer-peak
Dallas -> Pittsburgh,Sep,12.82,1.5384,summer-peak
Dallas -> South Florida,Apr,7.81,0.9372,summer-peak
Dallas -> South Florida,Aug,10.68,1.2816,summer-peak
Dallas -> South Florida,Dec,10.68,1.2816,summer-peak
Dallas -> South Florida,Feb,4.69,0.5628,summer-peak
Dallas -> South Florida,Jan,4.95,0.594,summer-peak
Dallas -> South Florida,Jul,13.8,1.656,summer-peak
Dallas -> South Florida,Jun,10.94,1.3128,summer-peak
Dallas -> South Florida,Mar,7.03,0.8436,summer-peak
Dallas -> South Florida,May,6.51,0.7812,summer-peak
Dallas -> South Florida,Nov,6.51,0.7812,summer-peak
Dallas -> South Florida,Oct,8.33,0.9996,summer-peak
Dallas -> South Florida,Sep,8.07,0.9684,summer-peak
Denver -> Dallas,Apr,5.07,0.6084,summer-peak
Denver -> Dallas,Aug,19.57,2.3484,summer-peak
Denver -> Dallas,Dec,5.07,0.6084,summer-peak
Denver -> Dallas,Feb,7.25,0.87,summer-peak
Denver -> Dallas,Jan,1.45,0.174,summer-peak
Denver -> Dallas,Jul,18.12,2.1744,summer-peak
Denver -> Dallas,Jun,7.25,0.87,summer-peak
Denver -> Dallas,Mar,10.87,1.3044,summer-peak
Denver -> Dallas,May,5.07,0.6084,summer-peak
Denver -> Dallas,Nov,2.17,0.2604,summer-peak
Denver -> Dallas,Oct,6.52,0.7824,summer-peak
Denver -> Dallas,Sep,11.59,1.3908,summer-peak
Detroit -> Bay Area,Apr,6.67,0.8004,summer-peak
Detroit -> Bay Area,Aug,14.75,1.77,summer-peak
Detroit -> Bay Area,Dec,6.26,0.7512,summer-peak
Detroit -> Bay Area,Feb,4.04,0.4848,summer-peak
Detroit -> Bay Area,Jan,6.26,0.7512,summer-peak
Detroit -> Bay Area,Jul,10.1,1.212,summer-peak
Detroit -> Bay Area,Jun,9.29,1.1148,summer-peak
Detroit -> Bay Area,Mar,7.88,0.9456,summer-peak
Detroit -> Bay Area,May,7.88,0.9456,summer-peak
Detroit -> Bay Area,Nov,8.69,1.0428,summer-peak
Detroit -> Bay Area,Oct,7.88,0.9456,summer-peak
Detroit -> Bay Area,Sep,10.3,1.236,summer-peak
Detroit -> Seattle,Apr,6.15,0.738,summer-peak
Detroit -> Seattle,Aug,15.08,1.8096,summer-peak
Detroit -> Seattle,Dec,7.82,0.9384,summer-peak
Detroit -> Seattle,Feb,3.63,0.4356,summer-peak
Detroit -> Seattle,Jan,5.59,0.6708,summer-peak
Detroit -> Seattle,Jul,12.01,1.4412,summer-peak
Detroit -> Seattle,Jun,9.78,1.1736,summer-peak
Detroit -> Seattle,Mar,3.35,0.402,summer-peak
Detroit -> Seattle,May,8.66,1.0392,summer-peak
Detroit -> Seattle,Nov,7.54,0.9048,summer-peak
Detroit -> Seattle,Oct,8.94,1.0728,summer-peak
Detroit -> Seattle,Sep,11.45,1.374,summer-peak
Houston -> Boston,Apr,5.97,0.7164,summer-peak
Houston -> Boston,Aug,13.56,1.6272,summer-peak
Houston -> Boston,Dec,5.24,0.6288,summer-peak
Houston -> Boston,Feb,4.16,0.4992,summer-peak
Houston -> Boston,Jan,3.25,0.39,summer-peak
Houston -> Boston,Jul,15.19,1.8228,summer-peak
Houston -> Boston,Jun,14.65,1.758,summer-peak
Houston -> Boston,Mar,4.52,0.5424,summer-peak
Houston -> Boston,May,10.49,1.2588,summer-peak
Houston -> Boston,Nov,5.42,0.6504,summer-peak
Houston -> Boston,Oct,8.68,1.0416,summer-peak
Houston -> Boston,Sep,8.86,1.0632,summer-peak
Houston -> DMV,Apr,7.69,0.9228,summer-peak
Houston -> DMV,Aug,10.58,1.2696,summer-peak
Houston -> DMV,Dec,5.77,0.6924,summer-peak
Houston -> DMV,Feb,3.85,0.462,summer-peak
Houston -> DMV,Jan,1.44,0.1728,summer-peak
Houston -> DMV,Jul,10.58,1.2696,summer-peak
Houston -> DMV,Jun,15.87,1.9044,summer-peak
Houston -> DMV,Mar,4.33,0.5196,summer-peak
Houston -> DMV,May,9.62,1.1544,summer-peak
Houston -> DMV,Nov,6.73,0.8076,summer-peak
Houston -> DMV,Oct,8.65,1.038,summer-peak
Houston -> DMV,Sep,14.9,1.788,summer-peak
Houston -> Detroit,Apr,1.85,0.222,summer-peak
Houston -> Detroit,Aug,20.37,2.4444,summer-peak
Houston -> Detroit,Dec,1.85,0.222,summer-peak
Houston -> Detroit,Feb,1.85,0.222,summer-peak
Houston -> Detroit,Jan,1.85,0.222,summer-peak
Houston -> Detroit,Jul,18.52,2.2224,summer-peak
Houston -> Detroit,Jun,29.63,3.5556,summer-peak
Houston -> Detroit,Mar,0.0,0.0,summer-peak
Houston -> Detroit,May,1.85,0.222,summer-peak
Houston -> Detroit,Nov,5.56,0.6672,summer-peak
Houston -> Detroit,Oct,5.56,0.6672,summer-peak
Houston -> Detroit,Sep,11.11,1.3332,summer-peak
Houston -> Minneapolis,Apr,11.49,1.3788,summer-peak
Houston -> Minneapolis,Aug,12.64,1.5168,summer-peak
Houston -> Minneapolis,Dec,8.05,0.966,summer-peak
Houston -> Minneapolis,Feb,5.75,0.69,summer-peak
Houston -> Minneapolis,Jan,0.0,0.0,summer-peak
Houston -> Minneapolis,Jul,4.6,0.552,summer-peak
Houston -> Minneapolis,Jun,8.05,0.966,summer-peak
Houston -> Minneapolis,Mar,3.45,0.414,summer-peak
Houston -> Minneapolis,May,6.9,0.828,summer-peak
Houston -> Minneapolis,Nov,8.05,0.966,summer-peak
Houston -> Minneapolis,Oct,17.24,2.0688,summer-peak
Houston -> Minneapolis,Sep,13.79,1.6548,summer-peak
LA Basin -> Boston,Apr,8.93,1.0716,summer-peak
LA Basin -> Boston,Aug,10.38,1.2456,summer-peak
LA Basin -> Boston,Dec,5.71,0.6852,summer-peak
LA Basin -> Boston,Feb,7.06,0.8472,summer-peak
LA Basin -> Boston,Jan,4.57,0.5484,summer-peak
LA Basin -> Boston,Jul,9.45,1.134,summer-peak
LA Basin -> Boston,Jun,10.38,1.2456,summer-peak
LA Basin -> Boston,Mar,6.23,0.7476,summer-peak
LA Basin -> Boston,May,11.11,1.3332,summer-peak
LA Basin -> Boston,Nov,8.2,0.984,summer-peak
LA Basin -> Boston,Oct,8.72,1.0464,summer-peak
LA Basin -> Boston,Sep,9.24,1.1088,summer-peak
LA Basin -> Dallas,Apr,5.86,0.7032,summer-peak
LA Basin -> Dallas,Aug,15.69,1.8828,summer-peak
LA Basin -> Dallas,Dec,8.11,0.9732,summer-peak
LA Basin -> Dallas,Feb,3.98,0.4776,summer-peak
LA Basin -> Dallas,Jan,4.58,0.5496,summer-peak
LA Basin -> Dallas,Jul,12.01,1.4412,summer-peak
LA Basin -> Dallas,Jun,10.44,1.2528,summer-peak
LA Basin -> Dallas,Mar,4.43,0.5316,summer-peak
LA Basin -> Dallas,May,8.56,1.0272,summer-peak
LA Basin -> Dallas,Nov,7.51,0.9012,summer-peak
LA Basin -> Dallas,Oct,8.48,1.0176,summer-peak
LA Basin -> Dallas,Sep,10.36,1.2432,summer-peak
LA Basin -> San Antonio,Apr,4.87,0.5844,summer-peak
LA Basin -> San Antonio,Aug,16.01,1.9212,summer-peak
LA Basin -> San Antonio,Dec,6.96,0.8352,summer-peak
LA Basin -> San Antonio,Feb,2.09,0.2508,summer-peak
LA Basin -> San Antonio,Jan,4.41,0.5292,summer-peak
LA Basin -> San Antonio,Jul,14.85,1.782,summer-peak
LA Basin -> San Antonio,Jun,9.98,1.1976,summer-peak
LA Basin -> San Antonio,Mar,3.02,0.3624,summer-peak
LA Basin -> San Antonio,May,7.19,0.8628,summer-peak
LA Basin -> San Antonio,Nov,7.66,0.9192,summer-peak
LA Basin -> San Antonio,Oct,15.08,1.8096,summer-peak
LA Basin -> San Antonio,Sep,7.89,0.9468,summer-peak
Minneapolis -> Bay Area,Apr,8.49,1.0188,summer-peak
Minneapolis -> Bay Area,Aug,11.58,1.3896,summer-peak
Minneapolis -> Bay Area,Dec,7.72,0.9264,summer-peak
Minneapolis -> Bay Area,Feb,5.02,0.6024,summer-peak
Minneapolis -> Bay Area,Jan,5.53,0.6636,summer-peak
Minneapolis -> Bay Area,Jul,10.94,1.3128,summer-peak
Minneapolis -> Bay Area,Jun,7.85,0.942,summer-peak
Minneapolis -> Bay Area,Mar,5.66,0.6792,summer-peak
Minneapolis -> Bay Area,May,10.3,1.236,summer-peak
Minneapolis -> Bay Area,Nov,6.69,0.8028,summer-peak
Minneapolis -> Bay Area,Oct,9.78,1.1736,summer-peak
Minneapolis -> Bay Area,Sep,10.42,1.2504,summer-peak
Minneapolis -> Boston,Apr,1.81,0.2172,summer-peak
Minneapolis -> Boston,Aug,18.07,2.1684,summer-peak
Minneapolis -> Boston,Dec,1.81,0.2172,summer-peak
Minneapolis -> Boston,Feb,3.01,0.3612,summer-peak
Minneapolis -> Boston,Jan,0.6,0.072,summer-peak
Minneapolis -> Boston,Jul,16.27,1.9524,summer-peak
Minneapolis -> Boston,Jun,15.06,1.8072,summer-peak
Minneapolis -> Boston,Mar,2.41,0.2892,summer-peak
Minneapolis -> Boston,May,9.64,1.1568,summer-peak
Minneapolis -> Boston,Nov,4.22,0.5064,summer-peak
Minneapolis -> Boston,Oct,13.25,1.59,summer-peak
Minneapolis -> Boston,Sep,13.86,1.6632,summer-peak
Minneapolis -> New York City,Apr,3.01,0.3612,summer-peak
Minneapolis -> New York City,Aug,14.29,1.7148,summer-peak
Minneapolis -> New York City,Dec,3.01,0.3612,summer-peak
Minneapolis -> New York City,Feb,1.5,0.18,summer-peak
Minneapolis -> New York City,Jan,2.26,0.2712,summer-peak
Minneapolis -> New York City,Jul,12.78,1.5336,summer-peak
Minneapolis -> New York City,Jun,13.53,1.6236,summer-peak
Minneapolis -> New York City,Mar,3.01,0.3612,summer-peak
Minneapolis -> New York City,May,13.53,1.6236,summer-peak
Minneapolis -> New York City,Nov,5.26,0.6312,summer-peak
Minneapolis -> New York City,Oct,15.79,1.8948,summer-peak
Minneapolis -> New York City,Sep,12.03,1.4436,summer-peak
Minneapolis -> Seattle,Apr,7.58,0.9096,summer-peak
Minneapolis -> Seattle,Aug,12.09,1.4508,summer-peak
Minneapolis -> Seattle,Dec,6.32,0.7584,summer-peak
Minneapolis -> Seattle,Feb,6.5,0.78,summer-peak
Minneapolis -> Seattle,Jan,5.6,0.672,summer-peak
Minneapolis -> Seattle,Jul,9.03,1.0836,summer-peak
Minneapolis -> Seattle,Jun,10.11,1.2132,summer-peak
Minneapolis -> Seattle,Mar,5.42,0.6504,summer-peak
Minneapolis -> Seattle,May,8.48,1.0176,summer-peak
Minneapolis -> Seattle,Nov,8.12,0.9744,summer-peak
Minneapolis -> Seattle,Oct,9.03,1.0836,summer-peak
Minneapolis -> Seattle,Sep,11.73,1.4076,summer-peak
Nashville -> Boston,Apr,0.0,0.0,summer-peak
Nashville -> Boston,Aug,20.59,2.4708,summer-peak
Nashville -> Boston,Dec,5.88,0.7056,summer-peak
Nashville -> Boston,Feb,0.0,0.0,summer-peak
Nashville -> Boston,Jan,2.94,0.3528,summer-peak
Nashville -> Boston,Jul,14.71,1.7652,summer-peak
Nashville -> Boston,Jun,20.59,2.4708,summer-peak
Nashville -> Boston,Mar,0.0,0.0,summer-peak
Nashville -> Boston,May,8.82,1.0584,summer-peak
Nashville -> Boston,Nov,2.94,0.3528,summer-peak
Nashville -> Boston,Oct,14.71,1.7652,summer-peak
Nashville -> Boston,Sep,8.82,1.0584,summer-peak
Nashville -> Seattle,Apr,6.19,0.7428,summer-peak
Nashville -> Seattle,Aug,9.62,1.1544,summer-peak
Nashville -> Seattle,Dec,8.25,0.99,summer-peak
Nashville -> Seattle,Feb,5.84,0.7008,summer-peak
Nashville -> Seattle,Jan,4.81,0.5772,summer-peak
Nashville -> Seattle,Jul,11.0,1.32,summer-peak
Nashville -> Seattle,Jun,11.68,1.4016,summer-peak
Nashville -> Seattle,Mar,6.87,0.8244,summer-peak
Nashville -> Seattle,May,14.78,1.7736,summer-peak
Nashville -> Seattle,Nov,6.19,0.7428,summer-peak
Nashville -> Seattle,Oct,7.56,0.9072,summer-peak
Nashville -> Seattle,Sep,7.22,0.8664,summer-peak
New York City -> Chicago,Apr,0.0,0.0,summer-peak
New York City -> Chicago,Aug,6.45,0.774,summer-peak
New York City -> Chicago,Dec,9.68,1.1616,summer-peak
New York City -> Chicago,Feb,6.45,0.774,summer-peak
New York City -> Chicago,Jan,6.45,0.774,summer-peak
New York City -> Chicago,Jul,16.13,1.9356,summer-peak
New York City -> Chicago,Jun,12.9,1.548,summer-peak
New York City -> Chicago,Mar,0.0,0.0,summer-peak
New York City -> Chicago,May,29.03,3.4836,summer-peak
New York City -> Chicago,Nov,0.0,0.0,summer-peak
New York City -> Chicago,Oct,0.0,0.0,summer-peak
New York City -> Chicago,Sep,12.9,1.548,summer-peak
New York City -> Seattle,Apr,5.11,0.6132,summer-peak
New York City -> Seattle,Aug,8.59,1.0308,summer-peak
New York City -> Seattle,Dec,9.71,1.1652,summer-peak
New York City -> Seattle,Feb,6.23,0.7476,summer-peak
New York City -> Seattle,Jan,4.73,0.5676,summer-peak
New York City -> Seattle,Jul,13.33,1.5996,summer-peak
New York City -> Seattle,Jun,12.08,1.4496,summer-peak
New York City -> Seattle,Mar,6.23,0.7476,summer-peak
New York City -> Seattle,May,7.6,0.912,summer-peak
New York City -> Seattle,Nov,7.1,0.852,summer-peak
New York City -> Seattle,Oct,7.97,0.9564,summer-peak
New York City -> Seattle,Sep,11.33,1.3596,summer-peak
North Florida -> Boston,Apr,8.06,0.9672,summer-peak
North Florida -> Boston,Aug,10.75,1.29,summer-peak
North Florida -> Boston,Dec,6.27,0.7524,summer-peak
North Florida -> Boston,Feb,5.67,0.6804,summer-peak
North Florida -> Boston,Jan,2.69,0.3228,summer-peak
North Florida -> Boston,Jul,11.04,1.3248,summer-peak
North Florida -> Boston,Jun,11.04,1.3248,summer-peak
North Florida -> Boston,Mar,5.97,0.7164,summer-peak
North Florida -> Boston,May,12.24,1.4688,summer-peak
North Florida -> Boston,Nov,7.76,0.9312,summer-peak
North Florida -> Boston,Oct,11.04,1.3248,summer-peak
North Florida -> Boston,Sep,7.46,0.8952,summer-peak
Philadelphia -> Seattle,Apr,7.75,0.93,summer-peak
Philadelphia -> Seattle,Aug,8.45,1.014,summer-peak
Philadelphia -> Seattle,Dec,11.27,1.3524,summer-peak
Philadelphia -> Seattle,Feb,4.23,0.5076,summer-peak
Philadelphia -> Seattle,Jan,5.63,0.6756,summer-peak
Philadelphia -> Seattle,Jul,15.49,1.8588,summer-peak
Philadelphia -> Seattle,Jun,7.75,0.93,summer-peak
Philadelphia -> Seattle,Mar,7.04,0.8448,summer-peak
Philadelphia -> Seattle,May,10.56,1.2672,summer-peak
Philadelphia -> Seattle,Nov,7.75,0.93,summer-peak
Philadelphia -> Seattle,Oct,7.75,0.93,summer-peak
Philadelphia -> Seattle,Sep,6.34,0.7608,summer-peak
Pittsburgh -> Bay Area,Apr,7.47,0.8964,summer-peak
Pittsburgh -> Bay Area,Aug,11.69,1.4028,summer-peak
Pittsburgh -> Bay Area,Dec,6.82,0.8184,summer-peak
Pittsburgh -> Bay Area,Feb,1.95,0.234,summer-peak
Pittsburgh -> Bay Area,Jan,6.49,0.7788,summer-peak
Pittsburgh -> Bay Area,Jul,9.74,1.1688,summer-peak
Pittsburgh -> Bay Area,Jun,9.42,1.1304,summer-peak
Pittsburgh -> Bay Area,Mar,8.44,1.0128,summer-peak
Pittsburgh -> Bay Area,May,9.42,1.1304,summer-peak
Pittsburgh -> Bay Area,Nov,8.77,1.0524,summer-peak
Pittsburgh -> Bay Area,Oct,9.74,1.1688,summer-peak
Pittsburgh -> Bay Area,Sep,10.06,1.2072,summer-peak
Pittsburgh -> Seattle,Apr,7.39,0.8868,summer-peak
Pittsburgh -> Seattle,Aug,14.77,1.7724,summer-peak
Pittsburgh -> Seattle,Dec,5.68,0.6816,summer-peak
Pittsburgh -> Seattle,Feb,2.27,0.2724,summer-peak
Pittsburgh -> Seattle,Jan,1.7,0.204,summer-peak
Pittsburgh -> Seattle,Jul,13.07,1.5684,summer-peak
